X,Y,osm_id,amenity,name,brand,addr:housenumber,operator,construction,shop,addr:housename,leisure,layer,sport,historic,building,website,cuisine,brand:wikidata,brand:wikipedia,wheelchair,toilets:wheelchair,level,payment:mastercard,payment:american_express,capacity,addr:city,payment:cash,addr:postcode,description,outdoor_seating,opening_hours,payment:visa,delivery,phone,payment:debit_cards,takeaway,smoking,payment:credit_cards,email,addr:street,llbo,addr:province,addr:country,name:en,contact:facebook,alt_name,wheelchair:description,diet:halal,microbrewery,diet:vegan,diet:gluten_free,addr:unit,internet_access,short_name,Payments,year,cater,name:ko,drinking_water,internet_access:fee,drink,catering,addr:floor,old_name,indoor_seating,name_1,name:ar,drive_through,cuisine_1,cuisine_2,official_name,hst_number,payment:interac,payment:discover_card,facebook,name:ru,diet:vegetarian,air_conditioning,diet,addr:hamlet,eat_in,name:fr,dine_in,wifi,opendata:type,type,name:it,payment:bitcoin,atm,stars:system,stars,diet:pescetarian,diet:meat,bar,reservation,unit,addr:building,source_1,gst_number,capacity:indoors,capacity:outdoors,not:name,addr:place,owner,dog,name:vi,stars:date,payment:coins,payment:coinkite,url,fax,opening_hours:url,entrance,est_date,name:zh,take_out,max_occupancy,addr:subdistrict,toilets,toilets:access,wikipedia,wikidata,vacant,floor,FIXME,brewery,building:levels,wikipedia:en,start_date,store_ref,opening_hours:delivery,valet,parking,store_name,opening_hours:signed,seating,barbecue,self_service,halal,int_name,designation,contact:yellowpages,payment:notes,contact:yelp,nudism
-79.3946,43.6886634,2558676405,restaurant,kwan,,,,,,,,,,,,http://www.kwandimsum.ca/,chinese,,,no,,,,,,,,,,,,,,+1-416-901-6618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3946479,43.6887831,1150272097,restaurant,Sushi Gen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-416-921-3388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.394971,43.689476,1123703109,restaurant,Freshii,Freshii,,,,,,,,,,,,salad,Q5503051,en:Freshii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3950308,43.6896135,1123708650,restaurant,Swiss Chalet,Swiss Chalet,1560,Cara,,,,,,,,,,chicken,Q2372909,en:Swiss Chalet,,,,,,,Toronto,,M4T 2S9,,,,,,+1-416-964-6501,,,,,,Yonge Street,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,826697260RT0001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1225,,,,,,,,,,,,,,,
-79.394578,43.689729,1122915273,restaurant,Mr. Thai,,1521,,,,,,,,,,www.mrthai.ca,,,,,,,yes,yes,,Toronto,,M4T 1Z2,,,"Mo-Fr 11:30-22:00; Sa 12:00-22:00; Su 12:00-21:00",yes,yes,+1-647-351-8424,,yes,,,info@mrthai.ca,Yonge Street,yes,,,,,,,,,,,Unit 6,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mo-Sa 17:00-22:00; Su 17:00-21:00",,,,,,,,,,,,,,
-79.390996,43.688448,1150265518,restaurant,New Thai Restaurant,,81,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,St. Clair Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3920366,43.6886595,2479511959,restaurant,Sunny's Breakfast & Lunch,,44,,,,,,,,,,,,,,,,0,,,,Toronto,,,,,,,,,,,,,,St. Clair Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3918645,43.6887058,1294005711,restaurant,Suki Japanese Restaurant,,48,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,St. Clair Avenue East,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.396112,43.696826,1122924690,restaurant,I Zu Japanese Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.389077,43.6977435,746020231,restaurant,Chacho's,,234,,,,,,,,,,,mexican,,,,,,,,,Toronto,,,,,,,,+1-416-932-2434,,,,,,Merton Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.39719,43.700122,1783145420,restaurant,Sushi Zone,,1992,,,,,,,,,,,japanese,,,,,,,,,Toronto,,M4S 1Z7,,,"Mo-Fr 11:00-22:30; Sa-Su 12:00-22:30",,,+1-647-968-5588,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3968544,43.7005778,1395173000,restaurant,Il Sogno,,1993,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,+1-416-322-7050,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3968621,43.7006226,1110005231,restaurant,Sushi Supreme,,1995,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3968393,43.7006713,7332819137,restaurant,Khau Gully,,1991,,,,,,,,,,,indian,,,,,,,,,Toronto,,M4S 1Z8,,,,,,,,,,,,Yonge Street,,On,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3969366,43.7009905,1148350184,restaurant,Tabülè,,2009,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397443,43.70125,1387849414,restaurant,Echo Sushi,,2036,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,+1-416-322-8861,,,,,,Yonge Street,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3974647,43.7013131,1748095247,restaurant,Drupatis Roti & Doubles,,2038,,,,,,,,,,https://drupatis.com/,"carribean,_roti",,,,,,,,,Toronto,,,,,,,,+1-416-487-7684,,yes,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397048,43.701493,1408010077,restaurant,Balsamico,,2029,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397057,43.701527,1408010313,restaurant,Little Sister Indonesian Food Bar,,2031,,,,,,,,,,http://www.littlesistertoronto.com/,indonesian,,,,,,,,,Toronto,,,,,,yes,,+1-416-488-2031,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397642,43.701893,1139546172,restaurant,Lola Sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-416-932-0290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3976,43.70211,1387849976,restaurant,Mariachi's Mexican Cuisine,,,,,,,,,,,,,mexican,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397619,43.702172,1405152795,restaurant,Five Doors North,,2088,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397063,43.701613,1277740744,restaurant,grano,,2035,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397143,43.702055,1408011519,restaurant,Falasca,,2057,,,,,,,,,,,pizza,,,,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3967207,43.7011177,2270018111,restaurant,Boar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397745,43.702745,1110001286,restaurant,Quince Bistro,,2110,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3977212,43.7027602,5575082567,restaurant,Noorden Dutch Cusine,,2110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397779,43.702891,1387851523,restaurant,Hillsdale Bar & Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3972783,43.7026437,1148347909,restaurant,Coquine Restaurant,,2075,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,coquinerestaurant.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.397096,43.702681,1399171699,restaurant,saladishes,,4,,,,,,,,,,,,,,,,,,,,Toronto,,M4S 1P3,,,,,,+1-416-322-7707,,,,,,Manor Road East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3979153,43.7036094,1109955206,restaurant,C'est Bon,,2140,,,,,,,,,,http://www.chinesecestbon.ca,,,,limited,,,yes,,,Toronto,,,,,"Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 12:00-22:00",yes,,+1-416-849-2214,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3908466,43.6983471,1416769070,restaurant,OffCourt Bistro,,185,,,,,,,,,,,,,,,,,,,,Toronto,,M4S 1C2,,,"Mo-Sa 11:30-22:30; Su 11:30-21:00",,,+1-647-381-6464,,,,,,Balliol Street,,,,,,,,,,,,,,,,,,,,,,,,ONcourt Bistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.387814,43.70188,1396631571,restaurant,Smoked and Cracked,,516,,,,,,,,,,http://smokedandcracked.com/,seafood,,,,,,,,,Toronto,,M4S 2M2,,,,,,+1-647-748-5722,,,,,,Mount Pleasant Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.38734,43.70194,1735461121,restaurant,Neptune Hair Salon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-416-481-6382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.387351,43.701987,1386800851,restaurant,Thai Spicy House,,517,,,,,,,,,,,thai,,,,,,,,,Toronto,,,,,,,,,,,,,,Mount Pleasant Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3874,43.702121,1735461376,restaurant,Hazel's Diner,,523,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,+1-416-484-9828,,,,,,Mount Pleasant Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.387402,43.702176,1386803540,restaurant,Aristotle McGregor's Pub and Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3881598,43.7028232,1387964157,restaurant,Marigold,,552,,,,,,,,,,http://www.marigoldtoronto.com,,,,,,,,,,Toronto,,M4S 2M6,,,,,yes,+1-647-748-0220,,,,,,Mount Pleasant Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3876506,43.702645,583868363,restaurant,The Belsize Public House,,535,,,,,,,,,,,,,,yes,,,,,,Toronto,,,,,,,,+1-416-487-6468,,,,,,Mount Pleasant Road,,,,,,,StopGap ramp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3879871,43.7034623,1739790814,restaurant,Boland's Open Kitchen,,575,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,,,,,,,Mount Pleasant Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3880208,43.7035466,1739789353,restaurant,Florentia Ristorante,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.387192,43.701585,992345705,restaurant,Millwood Bread & Butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.371299,43.696955,1365100505,restaurant,China Feast Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+1-416-429-3663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3734814,43.7007174,1268656351,restaurant,Pizza Hut,Pizza Hut,1386,Yum! Brands,,,,,,,,,,pizza,Q191615,en:Pizza Hut,,,,,,,Toronto,,M4G 3A1,,,,,,+1-416-932-3211,,,,,,Bayview Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4070124,43.7047809,6358860983,restaurant,Japanese Restaurant,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4057711,43.7047717,2921090760,restaurant,The Burger Shack,,233,,,,,,,,,,,burger,,,,,,,,,Toronto,,,,,,,,+1-416-487-1974,,,,,,Eglinton Avenue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4061876,43.7052162,288059711,restaurant,Shoeless Joe's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4035439,43.7057909,6008701285,restaurant,Boom,,174,,,,,,,,,,https://www.boombreakfast.com/,,,,no,no,,,,,Toronto,,M4R 1A7,,,,,,,,,,,,Eglinton Avenue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3984436,43.7058622,392512497,restaurant,Mandarin,,2200,,,,,,,,,,https://mandarinrestaurant.com/,,,,,,,,,,Toronto,,,,,"Mo-Th 12:00-15:00,17:00-21:30 open ""Buffet""; Fr 12:00-15:00,17:00-22:30 open ""Buffet""; Sa 12:00-15:00,16:30-22:30 open ""Buffet""; Su 12:00-15:00,16:30-21:30 open ""Buffet"" || Su-Th 11:30-22:00 open ""Takeout"" || Fr-Sa 11:30-23:00 open ""Takeout""",,yes,+1-416-486-2222,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.399768,43.706544,1208666127,restaurant,Sushi Garden Japanese Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3990864,43.7071315,3877424973,restaurant,Freshii,Freshii,,,,,,,,,,,,salad,Q5503051,en:Freshii,yes,,-1,,,,,,,,,,,,,,yes,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3990386,43.7074131,1418722335,restaurant,Pickle Barrel,,,,,,,,,,,,,,,,yes,,1,,,,,,,,,,,,+1-416-485-1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.picklebarrel.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3983808,43.7078709,1878424097,restaurant,Sunset Grill,Sunset Grill,2313,,,,,,,,,,,american,Q62112489,en:Sunset Grill (Canadian restaurant chain),,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.398958,43.708543,1792547873,restaurant,Ho Su Bistro,,,,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3986581,43.7090849,1793238652,restaurant,Mars Uptown,,2363,,,,,,,,,,,diner,,,,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.398717,43.70927,1367484434,restaurant,Grazie Ristorante,,2373,,,,,,,,,,,,,,yes,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3986676,43.7091373,1112275317,restaurant,Banh Mi Boys Sandwich Shop,,2365,,,,,,,,,,,asian,,,yes,,,,,,Toronto,,,,,,,,,,,no,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.398819,43.7094291,5051386421,restaurant,Grazie Ristorante,,2373,,,,,,,,,,http://www.grazie.ca/,,,,yes,,,,,,Toronto,,,,,,,,+1-416-488-0822,,,,,,Yonge Street,,,,,,,Front door no automatic press,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3985383,43.709778,2597600304,restaurant,Sip Wine Bar,,,,,,,,,,,,,italian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3989552,43.7105466,2410400051,restaurant,Gourmet Burger Co.,,2419,,,,,,,,,,,burger,,,,,,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3989752,43.710627,2410399190,restaurant,Amore Trattoria,,2425,,,,,,,,,,,,,,,,,,,,Toronto,,,,,,,,+1-416-322-6184,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3989573,43.7108243,2410398629,restaurant,Osmow's,,2439,,,,,,,,,,,,,,,,,,,,Toronto,,M4P 2E7,,,,,,,,,no,,,Yonge Street,,ON,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.399561,43.711427,2084939208,restaurant,Vita Sociale,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.399171,43.711475,1839397750,restaurant,good bite Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.399445,43.713016,1355683938,restaurant,North 44 )•,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,
-79.400023,43.71328,1309535430,restaurant,Sorn Thai Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.399674,43.713802,1387989165,restaurant,Gold Ven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
