X,Y,osm_id,amenity,addr:housenumber,name,brand,operator,shop,addr:housename,layer,sport,historic,building,website,cuisine,payment:mastercard,payment:american_express,capacity,addr:city,payment:cash,addr:postcode,description,outdoor_seating,opening_hours,payment:visa,delivery,phone,payment:debit_cards,takeaway,smoking,payment:credit_cards,email,addr:street,brand:wikidata,brand:wikipedia,llbo,addr:province,addr:country,contact:facebook,wheelchair:description,wheelchair,microbrewery,diet:vegan,diet:gluten_free,addr:unit,name:en,internet_access,diet:halal,Payments,year,name:ko,level,alt_name,internet_access:fee,drink,indoor_seating,name_1,catering,old_name,cuisine_1,cuisine_2,hst_number,payment:interac,payment:discover_card,facebook,name:ru,air_conditioning,diet,diet:vegetarian,addr:hamlet,short_name,dine_in,opendata:type,official_name,type,toilets:wheelchair,payment:bitcoin,diet:pescetarian,diet:meat,bar,stars,reservation,unit,addr:building,source_1,drive_through,gst_number,capacity:indoors,capacity:outdoors,not:name,addr:place,owner,stars:system,name:vi,stars:date,payment:coins,payment:coinkite,name:fr,url,fax,opening_hours:url,entrance,est_date,name:zh,max_occupancy,addr:subdistrict,toilets,toilets:access,wikipedia,wikidata,atm,vacant,floor,brewery,building:levels,wikipedia:en,start_date,store_ref,opening_hours:delivery,parking,store_name,opening_hours:signed,seating,barbecue,halal,int_name,designation,contact:yellowpages,payment:notes,contact:yelp,nudism
-79.4146962,43.7774738,5721283764,restaurant,5455,Mabu Station,,,,,,,,,,"taiwanese;bubble_tea",,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,Mabu Station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,麻布小馆,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4147615,43.777676,5721283758,restaurant,5364,Tasty Hut,,,,,,,,,,"chinese;hunan",,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,Tasty Hut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,玉樓東,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4147474,43.7776228,5721283759,restaurant,5461,Yu Szechuan Cuisine,,,,,,,,,,"szechuan;chinese",,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4174109,43.7791284,5986863968,restaurant,19,Cheers Chicken & Beers,,,,,,,,,,"chicken;fried_chicken;fries",,,,North York,,M2N 7K4,,,Mo-Su 16:00-00:30,,,,,,,,,Finch Avenue West,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4147523,43.7777722,4635858295,restaurant,5467,Oh! Bar,,,,,,,,,,barbecue,,,,North York,,M2N 5S1,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.414912,43.7783054,5737618059,restaurant,5515,Jin's Mi-Fen,,,,,,,,,,"chinese;rice_noodle",,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,Jin's Mi-Fen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,津米粉馆,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4149416,43.7785661,4635858291,restaurant,5533,Pho Vietnamese Delight,,,,,,,,,,pho,,,,North York,,M2N 5S2,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4172641,43.779179,5986863971,restaurant,19,Huh Ga Ne,,,,,,,,,,korean,,,,North York,,M2N 7K4,,,24/7,,yes,,,,,,,Finch Avenue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4139841,43.7751539,6095831138,restaurant,15,Lucky Tea,,,,,,,,,,bubble_tea,,,,Toronto,,,,,,,,,,,,,,Northtown Way,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,小确茶,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4133731,43.7752653,6095831137,restaurant,15,XiangLongZhuaZhua,,,,,,,,,,"chinese;chicken",,,,Toronto,,,,,,,,,,,,,,Northtown Way,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,降龙爪爪,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4142655,43.7758619,5693903124,restaurant,5371,Cheng Du Taste,,,,,,,,,,chinese,,,,Toronto,,M2N 5R6,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,Cheng Du Taste,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,成都鸳鸯抄手,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4143057,43.775949,6239116968,restaurant,5377,春 Chun Yang Taiwan Black Tea,,,,,,,,,,"tea;teahouse",,,,Toronto,,,,no,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4143156,43.7759884,6239116967,restaurant,5379,Hey Sugar | 嘿糖,,,,,,,,,,bubble_tea,,,,Toronto,,,,no,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.414403,43.7763936,5693900419,restaurant,5425,Happy Lemon,,,,,,,,,,bubble_tea,,,,Toronto,,M2N 5R6,,,"Su-Th 11:30-23:30; Fr,Sa 11:30-01:30",,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4143899,43.7765322,5549157662,restaurant,5433,North Stars Bar and Grill,,,,,,,,,https://www.northstarsbar.com/,american,,,,Toronto,,M2N 5R6,,yes,,,,+1-416-596-5595,,,no,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4143129,43.7765583,5549157661,restaurant,1,Sang-Ji Fried Bao,,,,,,,,,,"chinese;shanghainese",,,,Toronto,,M2N 5R6,,,,,,,,,,,,Byng Avenue,,,,,,,,,,,,,Sang-Ji Fried Bao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,生煎包,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4142685,43.7765685,5549157660,restaurant,3,Pizza Shab,,,,,,,,,https://pizzashab.ca/,"pizza;iranian",,,,Toronto,,,,no,,,,+1-647-477-7288,,,,,,Byng Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4141844,43.776587,5549157658,restaurant,5,Authentic Japanese Food,,,,,,,,,,japanese,,,,Toronto,,,,no,We-Mo 12:00-23:00,,,,,,no,,,Byng Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4141366,43.7765971,5549157657,restaurant,9,VIPS Sushi,,,,,,,,,,"japanese;sushi",,,,Toronto,,M2N 0E6,,no,"Mo-Sa 11:00-23:00; Su 15:00-22:00",,,+1-647-637-0821,,,,,,Byng Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.414018,43.7766188,5549157656,restaurant,13,Sansotei Ramen,,,,,,,,,https://www.sansotei.com/,"japanese;ramen",,,,Toronto,yes,M2N 5R7,,no,"Mo-Th 11:30-22:30; Fr,Sa 11:30-24:00; Su 11:30-22:30",,,+1-416-901-1160,yes,,no,yes,,Byng Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4146163,43.7770598,5721283775,restaurant,5443,Angus Pho House,,,,,,,,,,"vietnamese;noodle",,,,Toronto,,M2N 5S1,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4146237,43.777125,5721283773,restaurant,5445,Buk Chang Dong Soon Tofu,,,,,,,,,,korean,,,,Toronto,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4526584,43.807623,6477161434,restaurant,1,Who Tone Bistro,,,,,,,,,,,,,,,,,,,,,,,,,,,,Promenade Circle,,,,,,,,,,,,135,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4522214,43.8100307,7330169662,restaurant,7700,Shalom India,,,,,,,,,,indian,,,,Thornhill,,L4J 7Y3,,,,,,,,,,,,Bathurst Street,,,,ON,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4216988,43.7956958,3354796431,restaurant,6464,Congee Queen,,,,Centerpoint Mall,,,,,http://www.congeequeen.com/,chinese,,,,North York,,,,,,,,+1-416-733-8388,,,,,,Yonge Street,,,,,,,,,,,,152,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4212621,43.7960227,6545342846,restaurant,6464,Pickle Barrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4263537,43.7980056,7285140077,restaurant,180,Xe Lau,,,,,,,,,,vietnamese,,,,Vaughan,,L4J 2L1,,,,,,,,,,,,Steeles Avenue West,,,,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.41936,43.7936567,5262438906,restaurant,6200,Zaffan,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3747599,43.7700926,530275123,restaurant,796,SunShine Spot,,,,,,,,,,,,,,North York,,,,,,,,,,,,,,Sheppard Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3671906,43.7906658,305490566,restaurant,125,Asian Legend,,,,,,,,,,,,,,North York,,,,,,,,,,,,,,Ravel Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3660023,43.7905909,391169453,restaurant,10,Ming Lou,,,,,,,,,,chinese,,,,North York,,,,,,,,,,,,,,Ravel Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4512551,43.8180755,4684327814,restaurant,531,Yummy Grill,,,,,,,,,,mediterranean,,,,Thornhill,,,,no,,,,,,yes,outside,,,Atkinson Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.424253,43.816809,1755480984,restaurant,601,Mama,,,,,,,,,,,,,,,,L4J 4E5,,,,,,,,,,,,Clark Avenue West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4266248,43.8277798,501613181,restaurant,8199,Philoxenia,,,,,,,,,,greek,,,,,,,,,,,,,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4263398,43.8272249,501613179,restaurant,8187,Symposium Cafe Restaurant & Lounge,,,,,,,,,https://symposiumcafe.com/locations/thornhill-restaurants,"burger;regional;coffee_shop;sandwich;chicken;seafood;international;american",yes,yes,160,Thornhill,yes,L3T 2C6,"BREAKFAST, BRUNCH, BURGERS, DESSERTS & MORE",yes,"Su-Th 08:00-24:00, Fr-Sa 08:00-01:00",yes,yes,,yes,yes,no,yes,symposium.thornhill@symposiumcafe.com,Yonge Street,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4320757,43.84708,5423236675,restaurant,9010,Abruzzo Pizza,,,,,,,,,,pizza,,,,,,,,,,,,+1-905-881-8222,,,,,,Yonge Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.4082842,43.8438978,6589641221,restaurant,8750,Osmow's,,,,,,,,,,,,,,Richmond Hill,,L4B 4V9,,,,,,,,,,,,Bayview Avenue,,,,ON,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.388034,43.8425862,6737654449,restaurant,505,Kinton Ramen,,,,,,,,,https://www.kintonramen.com/canada/locations/,japanese,,,,Richmond Hill,,L3T 7T1,,no,Mo-Su 11:30-22:30,,yes,+1-905-597-8775,,,no,,,Highway 7,,,,,,,,,,,,54-58,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,yes,yes,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.382507,43.847558,1324406909,restaurant,9021,Tastee,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leslie Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3770471,43.8473022,2916656012,restaurant,100,Caffe Demetre,,,,,,,,,http://www.caffedemetre.com,dessert,,,100,Richmond Hill,,L4B 1J8,,,"Mo-Th 14:00-23:30; Fr 14:00-01:30; Sa 13:00-01:30; Su 13:00-23:30",,,+1-905-881-8406,,,no,,,York Boulevard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3748387,43.8467387,383238056,restaurant,155,Marlowe Restaurant & Wine Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,York Boulevard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3748624,43.8478743,2420242229,restaurant,159,Moxie's Classic Grill,,,,,,,,,,,,,,,,,,,,,,,,,,,,york Boulevard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3742522,43.8485615,2916651053,restaurant,163,CHAKO,,,,,,,,,http://www.chakobbq.ca,asian,,,200,Richmond Hill,,L4B 4A7,,,,,,+1-905-889-7898,,,no,,,York Boulevard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3639272,43.7791029,305765278,restaurant,4778,Jerusalem Restaurant,,,,,,,,,,mediterranean,,,,,,,,,,,,,,,,,,Leslie Street,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.344937,43.7772172,6561590913,restaurant,1800,St. Louis Bar & Grill,St. Louis Bar & Grill,,,,,,,,,chicken,,,,,,,,,,,,,,,,,,Sheppard Avenue East,Q65567668,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3439638,43.7775958,310484062,restaurant,1800,Heart Sushi,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,Sheppard Avenue East,,,,,,,,yes,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3431254,43.7776176,307535072,restaurant,1800,Moxie's,,,,,,,,,,,,,,,,,Upper level,,,,,,,,,,,Sheppard Avenue East,,,,,,,,yes,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.330506,43.775281,1963433831,restaurant,2038,Sashimi House Japanese Restaurant,,,,,,,,,,japanese,,,,,,,,,,,,,,,,,,Sheppard Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3533834,43.7944429,5264938330,restaurant,3555,Tasty BBQ Seafood Restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don Mills Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3311422,43.8045268,4652659550,restaurant,3330,Xin Jiang Barbeque Restaurant,,,,,,,,,,chinese,,,,Toronto,,,,yes,,,,,,,,,,Pharmacy Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3029469,43.7899167,5146498366,restaurant,2598,Fortune House Restaurant,,,,,,,,,,chinese,,,,Scarborough,,M1T 2M5,,,,,,,,,,,,Birchmount Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3026366,43.7895943,5146506770,restaurant,2574,Hunter's Pizza & Souvlaki House,,,,,,,,,,greek,,,,Scarborough,,M1T 2M5,,,,,,,,,,,,Birchmount Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.302397,43.7896221,712613166,restaurant,2570,Chris Jerk,,,,,,,,,,jamaican,,,,Scarborough,,,,,,,,+1-416-297-5375,,,,,,Birchmount Road,,,,Ontario,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2801157,43.7729416,1749594149,restaurant,11,Wild Wing,Wild Wing,,,,,,,,,chicken,,,,Scarborough,,,,,,,,,,,,,,William Kitchen Road,Q8000869,en:Wild Wing Restaurants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2811229,43.7731236,5328436634,restaurant,15,Nando's,Nando's,,,,,,,,,"chicken;portuguese",,,,,,,,,,,,,,,,,,William Kitchen Road,Q3472954,en:Nando's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2810773,43.773232,5328436635,restaurant,15,Jollibee,,,,,,,,,,filipino,,,,,,,,,,,,,,,,,,William Kitchen Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2923357,43.7839264,5146445846,restaurant,3850,Congee Queen,,,,,,,,,,chinese,,,,Scarborough,,M1T 3L4,,,,,,,,yes,,,,Sheppard Avenue East,,,,,,,,,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2777145,43.7844904,2611249733,restaurant,4227,May Yan Seafood Restaurant 陸福海鮮酒家,,,,,,,,,,chinese,,,,Scarborough,,M1S 5H5,,,Mo-Su 11:30-23:00,,,+1-416-297-1398,,,,,,Sheppard Avenue East,,,,,,,,,,,,B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.3183756,43.7988208,4540526589,restaurant,"2900, Unit 220A",Mr. Congee Chinese Cuisine,,,,,,,,,,chinese,,,,,,M1W 2S8,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Congee Chinese Cuisine,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,龙粥记,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2884498,43.8042324,5171376876,restaurant,4186,North East BBQ,,,,,,,,,,,,,,,,M1S 3V1,,,,,,,,,,,,Finch Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2884147,43.8043815,5171313023,restaurant,4188,Baozi Lin,,,,,,,,,,,,,,,,M1S 5E7,,,,,,,,,,,,Finch Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2895656,43.8051887,5171384968,restaurant,3270,Kung Fu Duck,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midland Avenue,,,,,,,,,,,,C120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2890086,43.8053446,5987043926,restaurant,3278,Shananxi Legend,,,,,,,,,,chinese,,,,Scarborough,,M1V 4W9,,,,,,,,,,,,Midland Avenue,,,,,,,,,,,,D102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2887817,43.8053951,5987043917,restaurant,3278,Beijing Restaurant,,,,,,,,,,chinese,,,,,,,,,,,,,,,,,,Midland Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2887126,43.8054055,5171385324,restaurant,3278,Qing Feng Bun,,,,,,,,,,,,,,,,,,,,,,,,,,,,Midland Avenue,,,,,,,,,,,,D105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2886684,43.8058505,5171403939,restaurant,3280,Yunnan Steam Fish Pot Restaurant,,,,,,,,,,,,,,,,M1V 0C7,,,,,,,,,,,,Midland Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.288112,43.803588,1459286025,restaurant,4186,Sika Deer Chinese Cuisine,,,,,,,,,,chinese,,,,Scarborough,,M1S 3V1,,,11:00-22:00,,,+1-416-609-1313,,,,,,Finch Avenue East,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2881039,43.8048908,5987043925,restaurant,3250,Mr Six Fried Chicken,,,,,,,,,,chinese,,,,Scarborough,,M1V 0C7,,,,,,,,,,,,Midland Avenue,,,,,,,,,,,,G116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-79.2879262,43.8049218,5987043920,restaurant,3250,DM Chicken,,,,,,,,,,chinese,,,,Scarborough,,M1V 0C7,,,,,,,,,,,,Midland Avenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
